K,Step,rho_g,rho_p,id,p,deltaG,deltaP
6,3,1.55378,1.38645,937,5303,65,58
6,4,1.87097,1.6129,2530,5303,58,50
6,5,2.47059,2.20588,5996,1645,56,50
6,6,3.9,3.6,1126,1645,52,48
6,1,2.95952,0.962519,1986,1645,329,107
6,2,2.98929,1.02857,3044,5996,279,96
6,3,3.02586,1.28017,7462,5303,234,99
6,4,3.13973,3.83014,6880,1986,191,233
6,5,2.72414,2.72414,1126,1126,79,79
6,6,4.54737,4.61053,6330,1986,72,73
6,1,2.95952,0.935532,1986,5303,329,104
6,2,1.54438,1.22485,758,5303,87,69
6,3,1.62825,1.53903,3044,1126,73,69
6,4,1.9898,1.7449,1126,1645,65,57
6,5,2.70229,2.61069,5996,6330,59,57
6,6,4.54054,4.62162,2386,5996,56,57
6,1,2.95952,0.962519,1986,1645,329,107
6,2,1.54438,1.2426,758,1645,87,70
6,3,1.70149,1.56716,5279,5996,76,70
6,4,2.0303,2.0303,6330,1126,67,67
6,5,2.9771,3.0229,5303,6330,65,66
6,6,5.45455,6,6452,6330,60,66
6,1,2.95952,2.95952,1986,1986,329,329
6,2,1.54438,1.22485,758,5303,87,69
6,3,1.62825,1.56134,3044,6330,73,70
6,4,1.9898,1.7449,1126,1645,65,57
6,5,2.54676,2.54676,5996,5996,59,59
6,6,4.125,4.65,6330,1126,55,62
6,1,2.95952,0.890555,1986,6330,329,99
6,2,1.54438,1.2426,758,1126,87,70
6,3,1.55378,1.43426,937,6330,65,60
6,4,1.94764,1.82199,1126,5303,62,58
6,5,2.75188,2.75188,5996,1126,61,61
6,6,4.58333,4.5,6452,1645,55,54
6,1,2.95952,0.935532,1986,5303,329,104
6,2,1.54438,1.2426,758,6330,87,70
6,3,1.55378,1.43426,937,6330,65,60
6,4,1.87097,1.6129,2530,1645,58,50
6,5,2.39062,2.25,5996,1126,51,48
6,6,3.50649,3.50649,3283,1126,45,45
6,1,2.95952,0.935532,1986,5303,329,104
6,2,1.54438,1.2426,758,1645,87,70
6,3,1.55378,1.50598,937,1126,65,63
6,4,1.91489,1.88298,5996,1645,60,59
6,5,2.69767,2.69767,6330,6330,58,58
6,6,4.73239,4.64789,5303,5996,56,55
6,1,2.95952,0.890555,1986,5996,329,99
6,2,1.54438,1.29586,758,5996,87,73
6,3,1.55378,1.50598,937,1126,65,63
6,4,1.91489,1.81915,5996,5303,60,57
6,5,2.71875,2.625,6452,1645,58,56
6,6,4.8,4.71429,6330,5303,56,55
6,1,2.95952,2.95952,1986,1986,329,329
6,2,1.54438,1.2426,758,6330,87,70
6,3,1.65672,1.54478,6880,5303,74,69
6,4,2.11055,2.11055,5996,5996,70,70
6,5,3.02326,3.02326,1126,1126,65,65
6,6,6,6,1645,1645,64,64
6,1,2.95952,0.935532,1986,1126,329,104
6,2,3.06927,1.01243,3044,5996,288,95
6,3,3.14103,1.20513,7462,6330,245,94
6,4,2.17937,1.80269,758,6330,81,67
6,5,2.49296,2.3662,1645,6330,59,56
6,6,4.12048,3.9759,2386,5303,57,55
6,1,2.95952,2.95952,1986,1986,329,329
6,2,1.54438,1.22485,758,5303,87,69
6,3,1.62825,1.56134,3044,6330,73,70
6,4,1.9898,1.9898,1126,1126,65,65
6,5,2.70229,2.61069,5996,1645,59,57
6,6,4.58333,4.5,6452,1645,55,54
6,1,2.95952,0.890555,1986,6330,329,99
6,2,1.54438,1.22485,758,5303,87,69
6,3,1.55378,1.43426,937,6330,65,60
6,4,1.94764,1.82199,1126,5303,62,58
6,5,2.69767,2.69767,6452,1645,58,58
6,6,4.8169,4.64789,5996,1645,57,55
6,1,2.95952,0.890555,1986,6330,329,99
6,2,3.03169,1.0669,3044,1126,287,101
6,3,3.22484,1.34904,7462,1645,251,105
6,4,3.36464,1.49171,6880,5996,203,90
6,5,3.01887,2.64151,5279,5303,80,70
6,6,4.44944,4.92135,5996,1986,66,73
6,1,2.95952,0.890555,1986,5996,329,99
6,2,1.54438,1.2426,758,1126,87,70
6,3,1.83582,1.54478,3044,6330,82,69
6,4,2.1407,2.0804,6880,1645,71,69
6,5,2.67188,2.67188,5996,5996,57,57
6,6,4.73239,4.73239,5303,5303,56,56
6,1,2.95952,0.890555,1986,6330,329,99
6,2,1.54438,1.2426,758,6330,87,70
6,3,1.55378,1.43426,937,6330,65,60
6,4,1.94764,1.82199,1126,5303,62,58
6,5,2.69767,2.69767,6452,5996,58,58
6,6,4.8169,4.8169,5303,5303,57,57
6,1,2.95952,2.95952,1986,1986,329,329
6,2,1.54438,1.2426,758,6330,87,70
6,3,1.65672,1.54478,6880,1126,74,69
6,4,2.11055,2.05025,3044,5996,70,68
6,5,2.65116,2.55814,6452,5303,57,55
6,6,4.62162,4.54054,5996,1645,57,56
6,1,2.95952,2.95952,1986,1986,329,329
6,2,1.54438,1.29586,758,5996,87,73
6,3,1.69811,1.53962,3044,6330,75,68
6,4,2.07107,2.01015,5303,1645,68,66
6,5,3.0229,3.0229,1126,1126,66,66
6,6,5.63077,6,6452,5303,61,65
6,1,2.95952,0.962519,1986,1645,329,107
6,2,1.54438,1.2426,758,1645,87,70
6,3,1.70149,1.56716,5279,5996,76,70
6,4,1.875,1.875,2530,1126,60,60
6,5,2.63636,2.40909,6330,5303,58,53
6,6,4.10127,4.40506,2386,6330,54,58
6,1,2.95952,0.962519,1986,1645,329,107
6,2,1.54438,1.22485,758,5303,87,69
6,3,1.55378,1.50598,937,5996,65,63
6,4,1.87097,1.70968,2530,6330,58,53
6,5,2.39062,2.25,5996,1126,51,48
6,6,3.375,3.225,6452,5303,45,43
6,1,2.95952,0.962519,1986,1645,329,107
6,2,1.54438,1.2426,758,1126,87,70
6,3,1.55378,1.43426,937,6330,65,60
6,4,1.87097,1.80645,2530,1126,58,56
6,5,2.39062,2.25,5996,1126,51,48
6,6,3.50649,3.35065,3283,1645,45,43
6,1,2.95952,2.95952,1986,1986,329,329
6,2,1.54438,1.2426,758,1645,87,70
6,3,1.70149,1.56716,5279,1126,76,70
6,4,1.875,1.875,2530,1126,60,60
6,5,2.40909,2.36364,937,1126,53,52
6,6,3.56962,3.49367,1126,5996,47,46
6,1,2.95952,0.935532,1986,1126,329,104
6,2,1.54438,1.2426,758,1645,87,70
6,3,1.55378,1.41036,937,1645,65,59
6,4,1.87097,1.6129,2530,1645,58,50
6,5,2.47059,2.38235,1126,5996,56,54
6,6,3.825,3.825,6330,6330,51,51
6,1,2.95952,0.962519,1986,1645,329,107
6,2,2.98929,1.05,3044,6330,279,98
6,3,3.12987,1.22078,7462,5996,241,94
6,4,2.22624,2.1991,5279,1986,82,81
6,5,2.58993,2.07194,1126,5996,60,48
6,6,4.48101,3.49367,2386,5996,59,46
6,1,2.95952,2.95952,1986,1986,329,329
6,2,1.54438,1.2426,758,1126,87,70
6,3,1.55378,1.38645,937,5303,65,58
6,4,1.87097,1.80645,2530,5996,58,56
6,5,2.44615,2.35385,1126,6330,53,51
6,6,3.79747,3.94937,5303,1126,50,52
6,1,2.95952,0.935532,1986,5303,329,104
6,2,2.94139,1.09769,3044,1645,276,103
6,3,1.86063,1.44251,5279,6330,89,69
6,4,1.90909,1.42424,6452,1986,63,47
6,5,2.30464,2.06623,2530,1645,58,52
6,6,3.39394,3.09091,1126,6330,56,51
6,1,2.95952,0.935532,1986,1126,329,104
6,2,3.06927,1.12966,3044,1645,288,106
6,3,1.87636,1.50545,758,1645,86,69
6,4,1.96825,1.84127,6452,1645,62,58
6,5,2.7874,2.40945,3283,5303,59,51
6,6,4.85294,4.85294,5996,5996,55,55
6,1,2.95952,0.890555,1986,5996,329,99
6,2,1.54438,1.2426,758,6330,87,70
6,3,1.65672,1.54478,6880,5303,74,69
6,4,2.04124,1.85567,1126,5996,66,60
6,5,2.55224,2.8209,5303,1126,57,63
6,6,4.73239,4.56338,2386,1645,56,54
6,1,2.95952,0.890555,1986,5996,329,99
6,2,1.54438,1.2426,758,6330,87,70
6,3,1.55378,1.43426,937,6330,65,60
6,4,1.87097,1.70968,2530,6330,58,53
6,5,2.4812,2.4812,1126,1126,55,55
6,6,3.92308,3.92308,5996,5996,51,51
6,1,2.95952,0.935532,1986,5303,329,104
6,2,2.94139,1.0444,3044,5996,276,98
6,3,1.86063,1.4007,5279,5996,89,67
6,4,1.90909,1.42424,6452,1986,63,47
6,5,2.30464,2.06623,2530,1645,58,52
6,6,3.09677,2.96774,1126,6330,48,46
6,1,2.95952,0.890555,1986,5996,329,99
6,2,1.54438,1.2426,758,6330,87,70
6,3,1.55378,1.43426,937,6330,65,60
6,4,1.94764,1.82199,1126,1645,62,58
6,5,2.69767,2.69767,6452,1645,58,58
6,6,4.73239,4.73239,5303,5303,56,56
6,1,2.95952,0.890555,1986,6330,329,99
6,2,1.54438,1.22485,758,5303,87,69
6,3,1.55378,1.50598,937,1126,65,63
6,4,1.87097,1.80645,2530,5996,58,56
6,5,2.39062,2.15625,5996,6330,51,46
6,6,3.50649,3.50649,3283,1126,45,45
6,1,2.95952,0.962519,1986,1645,329,107
6,2,1.54438,1.2426,758,1645,87,70
6,3,1.70149,1.56716,5279,5996,76,70
6,4,1.875,1.84375,2530,6330,60,59
6,5,2.40909,2.36364,937,1126,53,52
6,6,3.825,3.525,6330,5303,51,47
6,1,2.95952,0.962519,1986,1645,329,107
6,2,1.54438,1.22485,758,5303,87,69
6,3,1.55378,1.50598,937,5996,65,63
6,4,1.87097,1.70968,2530,6330,58,53
6,5,2.39062,2.25,5996,1126,51,48
6,6,3.375,3.225,6452,5303,45,43
6,1,2.95952,0.890555,1986,6330,329,99
6,2,1.54438,1.29586,758,5996,87,73
6,3,1.69811,1.53962,3044,5303,75,68
6,4,2.07107,2.07107,6330,6330,68,68
6,5,3.02326,3.02326,1126,1126,65,65
6,6,6,6,1645,1645,64,64
6,1,2.95952,0.935532,1986,1126,329,104
6,2,1.54438,1.22485,758,5303,87,69
6,3,1.62825,1.53903,3044,1126,73,69
6,4,2.07,2.07,6330,6330,69,69
6,5,3.0687,3.0687,5996,1645,67,67
6,6,5.8125,6,2386,5996,62,64
6,1,2.95952,0.935532,1986,5303,329,104
6,2,1.54438,1.2426,758,6330,87,70
6,3,1.55378,1.50598,937,1126,65,63
6,4,1.87097,1.6129,2530,1645,58,50
6,5,2.39062,2.39062,5996,5996,51,51
6,6,3.50649,3.35065,3283,1645,45,43
6,1,2.95952,0.935532,1986,1126,329,104
6,2,1.54438,1.2426,758,6330,87,70
6,3,1.55378,1.50598,937,5996,65,63
6,4,1.87097,1.6129,2530,1645,58,50
6,5,2.39062,2.10938,5996,1645,51,45
6,6,3.50649,3.42857,3283,6330,45,44
6,1,2.95952,0.890555,1986,5996,329,99
6,2,1.54438,1.2426,758,1645,87,70
6,3,1.70149,1.56716,5279,5996,76,70
6,4,2.0303,2.0303,6330,1126,67,67
6,5,2.9771,3.0229,5303,6330,65,66
6,6,5.63077,6,6452,5303,61,65
6,1,2.95952,0.962519,1986,1645,329,107
6,2,1.54438,1.22485,758,5303,87,69
6,3,1.62825,1.56134,3044,6330,73,70
6,4,1.9898,1.77551,1126,6330,65,58
6,5,2.6087,2.78261,5996,1126,60,64
6,6,4.23077,4.07692,3283,1645,55,53
6,1,2.95952,0.962519,1986,1645,329,107
6,2,1.54438,1.2426,758,1126,87,70
6,3,1.55378,1.41036,937,1645,65,59
6,4,1.87097,1.80645,2530,5996,58,56
6,5,2.44615,2.30769,1126,5303,53,50
6,6,3.8961,3.74026,6330,1645,50,48
6,1,2.95952,2.95952,1986,1986,329,329
6,2,1.54438,1.2426,758,1126,87,70
6,3,1.55378,1.41036,937,1645,65,59
6,4,1.96875,1.84375,1126,6330,63,59
6,5,2.61654,2.61654,5996,5996,58,58
6,6,4.56,4.72,5303,1126,57,59
6,1,2.95952,0.935532,1986,1126,329,104
6,2,1.54438,1.2426,758,6330,87,70
6,3,1.55378,1.41036,937,1645,65,59
6,4,1.87097,1.6129,2530,5303,58,50
6,5,2.39062,2.10938,5996,1645,51,45
6,6,3.46988,3.46988,1126,1126,48,48
6,1,2.95952,2.95952,1986,1986,329,329
6,2,1.54438,1.2426,758,6330,87,70
6,3,1.65672,1.54478,6880,1126,74,69
6,4,2.04124,1.76289,1126,1645,66,57
6,5,2.67188,2.67188,5996,5996,57,57
6,6,4.73239,4.56338,5303,1645,56,54
6,1,2.95952,0.890555,1986,6330,329,99
6,2,1.54438,1.29586,758,5996,87,73
6,3,1.69811,1.53962,3044,5303,75,68
6,4,2.07107,2.07107,6330,6330,68,68
6,5,3.02326,3.02326,1126,1126,65,65
6,6,6,6,1645,1645,64,64
6,1,2.95952,0.890555,1986,6330,329,99
6,2,1.54438,1.22485,758,5303,87,69
6,3,1.62825,1.60595,3044,5996,73,72
6,4,2.07107,2.01015,6330,1126,68,66
6,5,3.02326,3.02326,1126,1126,65,65
6,6,6,6,1645,1645,64,64
6,1,2.95952,0.890555,1986,5996,329,99
6,2,1.54438,1.29586,758,5996,87,73
6,3,1.69811,1.53962,3044,5303,75,68
6,4,2.07107,2.01015,6330,1126,68,66
6,5,3.02326,3.02326,1126,1126,65,65
6,6,6,6,1645,1645,64,64
6,1,2.95952,0.890555,1986,6330,329,99
6,2,1.54438,1.2426,758,1126,87,70
6,3,1.55378,1.50598,937,5996,65,63
6,4,1.91489,1.78723,1126,1645,60,56
6,5,2.59091,2.72727,6330,1126,57,60
6,6,4.66667,4.66667,6452,6330,56,56
6,1,2.95952,0.935532,1986,1126,329,104
6,2,1.54438,1.29586,758,5996,87,73
6,3,1.55378,1.38645,937,5303,65,58
6,4,1.95855,1.86528,5996,6330,63,60
6,5,2.72308,2.72308,1126,1126,59,59
6,6,4.8169,4.64789,6330,1645,57,55
6,1,2.95952,0.890555,1986,6330,329,99
6,2,1.54438,1.2426,758,1645,87,70
6,3,1.70149,1.56716,5279,1126,76,70
6,4,1.875,1.84375,2530,6330,60,59
6,5,2.66165,2.66165,1126,1126,59,59
6,6,4.37838,4.2973,6452,5303,54,53
7,1,3.16781,1.00138,1986,5303,329,104
7,2,1.53015,1.23116,758,6330,87,70
7,3,1.57927,1.36585,6880,2386,74,64
7,4,1.82955,1.80303,5996,1126,69,68
7,5,2.42857,2.42857,5303,1645,68,68
7,6,3.33594,3.44531,6452,5996,61,63
7,7,6.35385,7,3283,5303,59,65
7,1,3.16781,1.00138,1986,5303,329,104
7,2,3.10112,1.14607,3044,2386,276,102
7,3,1.79539,1.83573,5279,1986,89,91
7,4,1.7093,1.27519,6452,1986,63,47
7,5,2.18974,2.01026,1126,6330,61,56
7,6,2.92537,1.67164,1645,1986,56,32
7,7,4.75641,2.24359,6330,1986,53,25
7,1,3.16781,0.991747,1986,2386,329,103
7,2,1.53015,1.28392,758,5996,87,73
7,3,1.61538,1.46462,3044,5303,75,68
7,4,1.85214,1.68872,6330,2386,68,62
7,5,2.40741,2.40741,1126,1126,65,65
7,6,3.6129,3.44355,1645,2386,64,61
7,7,7,7,2386,2386,60,60
7,1,3.16781,3.16781,1986,1986,329,329
7,2,1.53015,1.21357,758,5303,87,69
7,3,1.55319,1.3617,3044,2386,73,64
7,4,1.84906,1.76981,6330,1645,70,67
7,5,2.40404,2.43939,1126,6330,68,69
7,6,3.44615,3.44615,5996,5996,64,64
7,7,6.36364,7,6452,6330,60,66
7,1,3.16781,0.991747,1986,2386,329,103
7,2,1.53015,1.12563,758,2386,87,64
7,3,1.65569,1.44611,3044,1645,79,69
7,4,1.78431,1.53725,1126,5303,65,56
7,5,2.11055,2.0402,5996,6330,60,58
7,6,2.82014,3.07194,6330,1126,56,61
7,7,4.55422,5.06024,6452,1126,54,60
7,1,3.16781,0.953232,1986,6330,329,99
7,2,1.53015,1.21357,758,5303,87,69
7,3,1.55319,1.3617,3044,2386,73,64
7,4,1.84906,1.76981,6330,1645,70,67
7,5,2.44103,2.40513,5996,1126,68,67
7,6,3.52756,3.52756,1126,1126,64,64
7,7,7,7,1645,1645,63,63
7,1,3.16781,0.953232,1986,5996,329,99
7,2,1.53015,1.28392,758,5996,87,73
7,3,1.61538,1.46462,3044,5303,75,68
7,4,1.85214,1.79767,6330,1126,68,66
7,5,2.3822,2.3822,1645,1645,65,65
7,6,3.33333,3.66667,6452,6330,60,66
7,7,6.36364,6.36364,3283,2386,60,60
7,1,3.16781,1.00138,1986,5303,329,104
7,2,1.53015,1.28392,758,5996,87,73
7,3,1.61538,1.44308,3044,1645,75,67
7,4,1.81783,1.65504,6330,2386,67,61
7,5,2.34518,2.38071,5303,6330,66,67
7,6,3.5,3.55385,1126,5303,65,66
7,7,6.45312,7,6452,1126,59,64
7,1,3.16781,1.00138,1986,5303,329,104
7,2,1.53015,1.28392,758,5996,87,73
7,3,1.46302,1.41801,937,1126,65,63
7,4,1.69355,1.66532,5996,1645,60,59
7,5,2.15957,1.89894,6452,2386,58,51
7,6,3.01538,3.01538,6330,6330,56,56
7,7,5.2027,4.82432,5303,2386,55,51
7,1,3.16781,0.953232,1986,6330,329,99
7,2,1.53015,1.23116,758,6330,87,70
7,3,1.46302,1.32797,937,1645,65,59
7,4,1.75,1.75,1126,1126,63,63
7,5,2.14815,2.11111,6330,5996,58,57
7,6,2.9697,2.9697,6452,5303,56,56
7,7,4.60526,5.15789,3283,6330,50,56
7,1,3.16781,1.00138,1986,1126,329,104
7,2,1.53015,1.23116,758,1126,87,70
7,3,1.46302,1.41801,937,5996,65,63
7,4,1.65041,1.42276,2530,5303,58,50
7,5,2,1.96429,5996,1126,56,55
7,6,2.58156,2.58156,6330,6330,52,52
7,7,3.85393,3.61798,1645,2386,49,46
7,1,3.16781,1.03026,1986,1645,329,107
7,2,3.15,1.15161,3044,2386,279,102
7,3,1.80645,1.53959,5279,1126,88,75
7,4,1.97368,2.05263,758,1986,75,78
7,5,2.08511,2.08511,6330,6330,56,56
7,6,2.91667,2.86364,2386,5996,55,54
7,7,4.90909,4.72727,6452,5996,54,52
7,1,3.16781,1.00138,1986,5303,329,104
7,2,1.53015,1.21357,758,5303,87,69
7,3,1.46302,1.19293,937,2386,65,53
7,4,1.65041,1.50813,2530,6330,58,53
7,5,1.99482,1.95855,1126,5996,55,54
7,6,2.51799,2.31655,5303,2386,50,46
7,7,3.77528,3.61798,3283,2386,48,46
7,1,3.16781,0.953232,1986,6330,329,99
7,2,1.53015,1.28392,758,5996,87,73
7,3,1.46302,1.41801,937,1126,65,63
7,4,1.69355,1.46774,5996,2386,60,52
7,5,2.15957,1.89894,6452,2386,58,51
7,6,2.91241,2.81022,6330,1645,57,55
7,7,4.78049,4.78049,5303,6330,56,56
7,1,3.16781,3.16781,1986,1986,329,329
7,2,1.53015,1.23116,758,1126,87,70
7,3,1.46302,1.32797,937,1645,65,59
7,4,1.65041,1.42276,2530,1645,58,50
7,5,2,1.78571,1126,5303,56,50
7,6,2.55,2.45,6330,5303,51,49
7,7,3.92308,3.46154,5996,2386,51,45
7,1,3.16781,1.03026,1986,1645,329,107
7,2,1.53015,1.23116,758,1126,87,70
7,3,1.75,1.4939,3044,5996,82,70
7,4,1.81783,1.81783,6330,5303,67,67
7,5,2.3822,2.2356,1645,2386,65,61
7,6,3.33333,3.33333,6452,2386,60,60
7,7,6.36364,6.36364,3283,2386,60,60
7,1,3.16781,1.03026,1986,1645,329,107
7,2,1.53015,1.23116,758,1645,87,70
7,3,1.46302,1.32797,937,1645,65,59
7,4,1.65041,1.5935,2530,5996,58,56
7,5,1.95263,1.87895,1126,6330,53,51
7,6,2.51799,2.31655,5303,2386,50,46
7,7,3.68817,3.76344,3283,5303,49,50
7,1,3.16781,1.03026,1986,1645,329,107
7,2,1.53015,1.23116,758,6330,87,70
7,3,1.57927,1.51524,6880,5996,74,71
7,4,1.85214,1.85214,5303,5303,68,68
7,5,2.40741,2.40741,1126,1126,65,65
7,6,3.6129,3.6129,1645,1645,64,64
7,7,7,7,2386,2386,60,60
7,1,3.16781,0.953232,1986,6330,329,99
7,2,1.53015,1.12563,758,2386,87,64
7,3,1.46302,1.41801,937,1126,65,63
7,4,1.65041,1.5935,2530,1126,58,56
7,5,1.95263,1.80526,5996,5303,53,49
7,6,2.58156,2.28369,6330,2386,52,46
7,7,3.85393,4.01124,1645,5996,49,51
7,1,3.16781,0.991747,1986,2386,329,103
7,2,1.53015,1.28392,758,5996,87,73
7,3,1.46302,1.41801,937,1126,65,63
7,4,1.65041,1.5935,2530,1126,58,56
7,5,1.89894,1.71277,5996,6330,51,46
7,6,2.3169,1.92254,1126,2386,47,39
7,7,3.31579,2.87368,3283,2386,45,39
7,1,3.16781,3.16781,1986,1986,329,329
7,2,1.53015,1.23116,758,1126,87,70
7,3,1.46302,1.41801,937,5996,65,63
7,4,1.65041,1.50813,2530,6330,58,53
7,5,1.99482,1.70466,1126,2386,55,47
7,6,2.5411,2.30137,5996,1645,53,48
7,7,3.57143,3.57143,5303,5303,50,50
7,1,3.16781,0.991747,1986,2386,329,103
7,2,3.12981,1.08814,3044,5996,279,97
7,3,3.17457,1.35484,7462,5303,239,102
7,4,3.16235,1.56471,6880,6330,192,95
7,5,3.45758,1.97273,5279,1126,163,93
7,6,3.72152,5.13924,758,1986,126,174
7,7,7,7,1645,1645,63,63
7,1,3.16781,0.991747,1986,2386,329,103
7,2,1.53015,1.23116,758,1645,87,70
7,3,1.46302,1.41801,937,1126,65,63
7,4,1.65041,1.5935,2530,1126,58,56
7,5,1.89894,1.45213,5996,2386,51,39
7,6,2.29927,2.29927,3283,1126,45,45
7,7,3.34783,3.27174,6452,1645,44,43
7,1,3.16781,0.953232,1986,5996,329,99
7,2,1.53015,1.21357,758,5303,87,69
7,3,1.55319,1.53191,3044,5996,73,72
7,4,1.77734,1.58594,1126,6330,65,58
7,5,2.1623,2.08901,5996,6330,59,57
7,6,2.91667,2.91667,6452,6330,55,55
7,7,5,4.90909,3283,6330,55,54
7,1,3.16781,0.991747,1986,2386,329,103
7,2,1.53015,1.23116,758,1126,87,70
7,3,1.46302,1.41801,937,5996,65,63
7,4,1.69355,1.69355,1126,1126,60,60
7,5,2.15957,2.08511,6452,1645,58,56
7,6,2.9697,2.9697,6330,6330,56,56
7,7,5.15789,4.60526,5303,2386,56,50
7,1,3.16781,1.03026,1986,1645,329,107
7,2,3.15,3.29677,3044,1986,279,292
7,3,1.80645,1.31378,5279,5996,88,64
7,4,1.74308,1.49407,1126,2386,63,54
7,5,2.28421,1.98947,6452,2386,62,54
7,6,2.95312,2.625,3019,5996,54,48
7,7,5.01351,4.44595,6330,5996,53,47
7,1,3.16781,3.16781,1986,1986,329,329
7,2,1.53015,1.23116,758,1126,87,70
7,3,1.46302,1.32797,937,1645,65,59
7,4,1.75,1.66667,1126,5996,63,60
7,5,2.07812,2.1875,6330,1126,57,60
7,6,2.9697,2.65152,6452,2386,56,50
7,7,4.97368,4.97368,5303,5303,54,54
7,1,3.16781,3.16781,1986,1986,329,329
7,2,1.53015,1.23116,758,1126,87,70
7,3,1.46302,1.19293,937,2386,65,53
7,4,1.65041,1.5935,2530,1126,58,56
7,5,1.89894,1.45213,5996,2386,51,39
7,6,2.25503,2.06711,1126,1645,48,44
7,7,3,3.2,6330,5996,45,48
7,1,3.16781,0.953232,1986,6330,329,99
7,2,1.53015,1.23116,758,1126,87,70
7,3,1.75,1.34451,3044,2386,82,63
7,4,1.67886,1.65041,5996,1645,59,58
7,5,2.08511,2.08511,6330,6330,56,56
7,6,2.91667,2.91667,2386,2386,55,55
7,7,4.90909,4.72727,6452,5996,54,52
7,1,3.16781,3.16781,1986,1986,329,329
7,2,1.53015,1.12563,758,2386,87,64
7,3,1.65569,1.46707,3044,6330,79,70
7,4,1.82955,1.82955,5996,5303,69,69
7,5,2.44103,2.33333,5303,1645,68,65
7,6,3.52756,3.47244,1126,1645,64,63
7,7,6.45312,7,6452,1126,59,64
7,1,3.16781,3.16781,1986,1986,329,329
7,2,1.53015,1.21357,758,5303,87,69
7,3,1.55319,1.44681,3044,1645,73,68
7,4,1.77734,1.55859,1126,2386,65,57
7,5,2.1623,2.08901,5996,6330,59,57
7,6,2.91667,2.86364,6452,1645,55,54
7,7,5,4.72727,3283,1645,55,52
7,1,3.16781,3.16781,1986,1986,329,329
7,2,1.53015,1.12563,758,2386,87,64
7,3,1.46302,1.41801,937,5996,65,63
7,4,1.69355,1.69355,1126,1126,60,60
7,5,2.15957,2.12234,6452,5303,58,57
7,6,3.0458,2.93893,6330,1645,57,55
7,7,5.10811,4.82432,1645,2386,54,51
7,1,3.16781,0.953232,1986,6330,329,99
7,2,1.53015,1.12563,758,2386,87,64
7,3,1.46302,1.30547,937,5303,65,58
7,4,1.74308,1.66008,5996,6330,63,60
7,5,2.21244,2.21244,1126,1126,61,61
7,6,3.02273,2.75758,1645,2386,57,52
7,7,4.94667,4.76,6452,2386,53,51
7,1,3.16781,1.00138,1986,1126,329,104
7,2,1.53015,1.23116,758,1645,87,70
7,3,1.46302,1.32797,937,1645,65,59
7,4,1.65041,1.5935,2530,1126,58,56
7,5,1.95263,1.84211,5996,1645,53,50
7,6,2.55474,2.55474,6330,6330,50,50
7,7,3.94253,3.62069,5303,2386,49,45
7,1,3.16781,1.03026,1986,1645,329,107
7,2,1.53015,1.21357,758,5303,87,69
7,3,1.46302,1.19293,937,2386,65,53
7,4,1.65041,1.3374,2530,2386,58,47
7,5,1.89894,1.45213,5996,2386,51,39
7,6,2.25503,2.06711,1126,1645,48,44
7,7,3.11881,3.11881,6452,6330,45,45
7,1,3.16781,0.953232,1986,5996,329,99
7,2,1.53015,1.12563,758,2386,87,64
7,3,1.46302,1.32797,937,1645,65,59
7,4,1.75,1.44444,1126,2386,63,52
7,5,2.065,2.17,6330,1126,59,62
7,6,2.84058,2.84058,6452,5996,56,56
7,7,4.78049,4.78049,5303,6330,56,56
7,1,3.16781,3.16781,1986,1986,329,329
7,2,1.53015,1.28392,758,5996,87,73
7,3,1.46302,1.41801,937,5996,65,63
7,4,1.69355,1.69355,1126,1126,60,60
7,5,2.15957,2.08511,6452,1645,58,56
7,6,3.01538,2.90769,6330,1645,56,54
7,7,5.2027,5.01351,5303,1645,55,53
7,1,3.16781,0.991747,1986,2386,329,103
7,2,3.12981,1.09936,3044,6330,279,98
7,3,1.76522,1.50145,5279,1126,87,74
7,4,1.73643,1.46512,6452,5996,64,54
7,5,2.2732,1.40722,1126,1986,63,39
7,6,2.99237,2.8855,1645,6330,56,54
7,7,5,4.63636,3019,5303,55,51
7,1,3.16781,0.953232,1986,6330,329,99
7,2,3.19904,1.18153,3044,1645,287,106
7,3,1.7654,1.49853,5279,1126,86,73
7,4,1.72941,1.5098,6452,2386,63,55
7,5,2.135,2.135,1126,1126,61,61
7,6,2.92086,1.86331,1645,1986,58,37
7,7,4.66667,4.49383,3019,5303,54,52
7,1,3.16781,3.16781,1986,1986,329,329
7,2,1.53015,1.12563,758,2386,87,64
7,3,1.46302,1.41801,937,1126,65,63
7,4,1.65041,1.42276,2530,5303,58,50
7,5,2,2,5996,5996,56,56
7,6,2.6,2.4,1126,1645,52,48
7,7,3.97727,3.81818,6330,1645,50,48
7,1,3.16781,1.00138,1986,5303,329,104
7,2,1.53015,1.23116,758,6330,87,70
7,3,1.57927,1.47256,6880,1645,74,69
7,4,1.8189,1.57087,1126,1645,66,57
7,5,2.02538,1.98985,5996,5303,57,56
7,6,2.8,2.8,5303,5303,56,56
7,7,4.66667,4.66667,2386,2386,56,56
7,1,3.16781,1.00138,1986,5303,329,104
7,2,1.53015,1.21357,758,5303,87,69
7,3,1.46302,1.41801,937,1126,65,63
7,4,1.65041,1.50813,2530,6330,58,53
7,5,1.99482,1.7772,1126,1645,55,49
7,6,2.52778,2.52778,5996,5996,52,52
7,7,3.80435,3.95652,5303,1126,50,52
7,1,3.16781,0.953232,1986,5996,329,99
